zaretzki_index,molecule_title,atomic_index,zaretzki_atomic_index,atomic_number,hydrogen_neighbor,is_aromatic,heavy_atoms,double_bonded,ir,relative_ir,bde,sasa_hydrogen_maestro,primary_som,secondary_som,tertiary_som,som,som_level
123,ebastine,20,123020,6,2,0,34,0,-6.776,0.0,98.27,15.74846239812955,0,0,0,0,0
123,ebastine,21,123021,6,2,0,34,0,4.585,1.0,90.35,16.129439485244752,1,0,0,1,3
123,ebastine,22,123022,6,2,0,34,0,-0.54,0.5488953437197429,88.47,15.7601820686838,0,0,0,0,0
123,ebastine,32,123032,6,3,0,34,0,1.571,0.73470645189684,101.54,22.9698406880345,0,0,0,0,0
123,ebastine,33,123033,6,3,0,34,0,1.571,0.73470645189684,101.37,22.21128812727507,0,0,0,0,0
123,ebastine,34,123034,6,3,0,34,0,1.571,0.73470645189684,101.92,22.64806699566473,0,0,0,0,0
130,erythromycin,1,130001,6,2,0,49,0,-3.305,0.30386205683117795,94.79,8.043547087653925,0,0,0,0,0
130,erythromycin,2,130002,6,1,0,49,0,-3.002,0.3305181666226797,93.6,8.0944561235854,0,0,0,0,0
130,erythromycin,3,130003,6,1,0,49,0,-3.716,0.2677047593912202,87.6,0.609839302620531,0,0,0,0,0
130,erythromycin,4,130004,6,2,0,49,0,-2.928,0.33702823964106626,93.23,9.458501163797784,0,0,0,0,0
130,erythromycin,5,130005,6,1,0,49,0,-2.426,0.3811911674144453,90.89,3.95629600364846,0,0,0,0,0
130,erythromycin,8,130008,6,1,0,49,0,-0.198,0.5771971496437054,88.23,0.0,0,0,0,0,0
130,erythromycin,9,130009,6,1,0,49,0,-0.799,0.5243247998592416,95.45,3.21111605812742,0,0,0,0,0
130,erythromycin,11,130011,6,1,0,49,0,-2.098,0.41004662619864524,89.46,1.36378713167821,0,0,0,0,0
130,erythromycin,12,130012,6,1,0,49,0,0.112,0.6044690771531627,93.88,0.198843367367604,0,0,0,0,0
130,erythromycin,13,130013,6,2,0,49,0,0.989,0.6816222398170141,91.39,5.20399594270113,0,0,0,0,0
130,erythromycin,14,130014,6,1,0,49,0,-1.916,0.4260578868654878,92.67,7.01270026166305,0,0,0,0,0
130,erythromycin,15,130015,6,3,0,49,0,-4.42,0.20577109175684,101.32,11.267564844924356,0,0,0,0,0
130,erythromycin,16,130016,6,1,0,49,0,-1.813,0.4351192047154043,89.38,2.77310199117263,0,0,0,0,0
130,erythromycin,19,130019,6,3,0,49,0,-5.224,0.1350400281516671,98.2,16.291985469435,0,0,0,0,0
130,erythromycin,22,130022,6,3,0,49,0,-4.777,0.17436438814111024,99.74,12.339903757427388,0,0,0,0,0
130,erythromycin,23,130023,6,3,0,49,0,-4.447,0.20339579484472597,101.21,7.557985698618229,0,0,0,0,0
130,erythromycin,25,130025,6,3,0,49,0,-5.206,0.13662355942640977,98.24,14.456513210745236,0,0,0,0,0
130,erythromycin,26,130026,6,3,0,49,0,-4.868,0.1663587578076889,100.66,13.554809094363685,0,0,0,0,0
130,erythromycin,28,130028,6,2,0,49,0,-2.67,0.3597255212457113,96.8,12.374036212232351,0,0,0,0,0
130,erythromycin,29,130029,6,2,0,49,0,-4.977,0.15676959619952494,99.91,12.00215985849623,0,0,0,0,0
130,erythromycin,31,130031,6,3,0,49,0,-4.822,0.17040555995425355,100.4,20.139571160475267,0,0,0,0,0
130,erythromycin,32,130032,6,1,0,49,0,-4.932,0.1607284243863816,89.96,10.7853776097849,0,0,0,0,0
130,erythromycin,33,130033,6,1,0,49,0,-3.404,0.29515263482009324,87.46,1.11358443616908,0,0,0,0,0
130,erythromycin,34,130034,6,3,0,49,0,-3.963,0.24597519134336238,99.2,16.556560326064414,0,0,0,0,0
130,erythromycin,37,130037,6,3,0,49,0,-4.011,0.2417524412773819,99.7,22.708330963331434,0,0,0,0,0
130,erythromycin,38,130038,6,3,0,49,0,3.042,0.8622327790973872,96.42,19.4563945653521,0,0,0,0,0
130,erythromycin,39,130039,6,1,0,49,0,-1.659,0.4486671945104249,93.42,0.00747200831558739,0,0,0,0,0
130,erythromycin,40,130040,6,1,0,49,0,-5.114,0.14471716371953905,91.66,3.35142255824067,0,0,0,0,0
130,erythromycin,42,130042,6,1,0,49,0,-4.362,0.2108735814198997,92.93,3.50467511075406,0,0,0,0,0
130,erythromycin,43,130043,6,1,0,49,0,3.448,0.8979502067388053,92.07,2.35172412120788,0,0,0,0,0
130,erythromycin,44,130044,6,2,0,49,0,-6.759,0.0,99.57,10.08085713174216,0,0,0,0,0
130,erythromycin,45,130045,6,3,0,49,0,-4.354,0.21157737309756314,102.88,20.497430524994787,0,0,0,0,0
130,erythromycin,48,130048,6,3,0,49,0,4.608,1.0,92.8,21.269844832702034,1,0,0,1,3
130,erythromycin,49,130049,6,3,0,49,0,4.608,1.0,92.81,21.19011406027877,1,0,0,1,3
137,etoposide,1,137001,6,1,0,42,0,-5.714,0.0,82.72,11.1925645418424,0,0,0,0,0
137,etoposide,3,137003,6,1,0,42,0,-1.604,0.3836818521284541,85.63,14.9321832949579,0,0,0,0,0
137,etoposide,7,137007,6,1,0,42,0,-1.56,0.38778939507094845,90.82,0.76723713865125,0,0,0,0,0
137,etoposide,11,137011,6,1,0,42,0,0.239,0.5557318894697536,84.3,9.99742924478416,0,0,0,0,0
137,etoposide,14,137014,6,2,0,42,0,1.674,0.6896938013442868,96.81,16.375027892998098,0,0,0,0,0
137,etoposide,25,137025,6,1,0,42,0,-0.609,0.4765683345780434,91.09,3.51719752729135,0,0,0,0,0
137,etoposide,27,137027,6,2,0,42,0,4.998,1.0,90.96,37.574961559216604,0,0,0,0,0
137,etoposide,29,137029,6,3,0,42,0,3.675,0.8764936519790888,96.98,24.5866144178249,1,0,0,1,3
137,etoposide,30,137030,6,3,0,42,0,3.675,0.8764936519790888,96.51,24.6282596617135,1,0,0,1,3
137,etoposide,32,137032,6,1,0,42,0,-3.739,0.18437266616878273,92.36,15.9872185604485,0,0,0,0,0
137,etoposide,33,137033,6,1,0,42,0,-2.275,0.32104182225541456,91.65,8.13215348544369,0,0,0,0,0
137,etoposide,34,137034,6,1,0,42,0,-4.149,0.14609783420463035,93.91,16.1297886053877,0,0,0,0,0
137,etoposide,36,137036,6,1,0,42,0,-2.192,0.32879014189693806,92.93,2.41458443400258,0,0,0,0,0
137,etoposide,37,137037,6,2,0,42,0,2.144,0.7335698282300225,95.02,12.648187095231851,0,0,0,0,0
137,etoposide,41,137041,6,1,0,42,0,-1.702,0.3745332337565348,91.61,29.6913381424299,0,0,0,0,0
137,etoposide,42,137042,6,3,0,42,0,-3.252,0.2298356982823003,104.27,27.22381597698627,0,0,0,0,0
142,fentanyl,2,142002,6,2,0,25,0,-0.24,0.6137675540622038,85.59,18.900287722706402,0,0,0,0,0
142,fentanyl,8,142008,6,2,0,25,0,4.243,1.0,90.8,15.70920305628955,1,0,0,1,3
142,fentanyl,10,142010,6,2,0,25,0,2.991,0.8921340570345482,90.76,15.5691020542557,0,0,0,0,0
142,fentanyl,11,142011,6,2,0,25,0,-7.364,0.0,99.19,12.023959397521171,0,0,0,0,0
142,fentanyl,12,142012,6,1,0,25,0,0.059,0.6395278711122598,92.81,4.98468253921088,0,0,0,0,0
142,fentanyl,14,142014,6,2,0,25,0,-7.364,0.0,99.32,12.162323043104696,0,0,0,0,0
142,fentanyl,15,142015,6,2,0,25,0,2.991,0.8921340570345482,90.95,15.57870678013795,0,0,0,0,0
142,fentanyl,24,142024,6,2,0,25,0,-2.706,0.40130955457913325,91.07,16.6315521847722,0,0,0,0,0
142,fentanyl,25,142025,6,3,0,25,0,-5.128,0.19264237098302747,101.49,30.0253782830507,0,0,0,0,0
158,halofantrine,15,158015,6,1,0,33,0,-5.601,0.19300497352799614,79.68,11.0428638954769,0,0,0,0,0
158,halofantrine,16,158016,6,2,0,33,0,-2.343,0.4543558479063052,98.48,8.304946578310934,0,0,0,0,0
158,halofantrine,17,158017,6,2,0,33,0,4.225,0.9812289427242098,92.37,7.19028700155581,0,0,0,0,0
158,halofantrine,19,158019,6,2,0,33,0,4.459,1.0,92.98,9.58496899899388,1,0,0,1,3
158,halofantrine,20,158020,6,2,0,33,0,-3.082,0.39507460291994223,96.49,11.96028098693805,0,0,0,0,0
158,halofantrine,21,158021,6,2,0,33,0,-2.96,0.40486122252526874,96.65,22.806620237952302,0,0,0,0,0
158,halofantrine,22,158022,6,3,0,33,0,-4.874,0.2513236001925237,101.5,27.99070679127513,0,0,0,0,0
158,halofantrine,23,158023,6,2,0,33,0,4.459,1.0,92.74,9.791238925917185,1,0,0,1,3
158,halofantrine,24,158024,6,2,0,33,0,-3.082,0.39507460291994223,96.68,12.20527791988945,0,0,0,0,0
158,halofantrine,25,158025,6,2,0,33,0,-2.96,0.40486122252526874,97.08,22.7251196908756,0,0,0,0,0
158,halofantrine,26,158026,6,3,0,33,0,-4.874,0.2513236001925237,101.47,27.6312445131579,0,0,0,0,0
159,haloperidol,1,159001,6,2,0,26,0,3.002,0.8875897778520127,91.47,14.239589899566749,0,0,0,0,0
159,haloperidol,2,159002,6,2,0,26,0,-6.68,0.07900450977117092,100.57,17.40211016908415,0,0,0,0,0
159,haloperidol,4,159004,6,2,0,26,0,-6.68,0.07900450977117092,98.37,17.458214095507152,0,0,0,0,0
159,haloperidol,5,159005,6,2,0,26,0,3.002,0.8875897778520127,90.54,13.7817994504124,0,0,0,0,0
159,haloperidol,7,159007,6,2,0,26,0,4.348,1.0,91.05,13.43338562229,1,0,0,1,3
159,haloperidol,16,159016,6,2,0,26,0,-2.546,0.4242525471855687,99.04,15.4120693644047,0,0,0,0,0
159,haloperidol,17,159017,6,2,0,26,0,-0.448,0.5994655086019709,88.84,17.0672144728127,0,0,0,0,0
163,iloperidone,11,163011,6,1,0,31,0,-11.421,0.0,85.15,11.5190622925994,0,0,0,0,0
163,iloperidone,12,163012,6,2,0,31,0,-7.427,0.2522579422724689,100.0,19.6877196494604,0,0,0,0,0
163,iloperidone,13,163013,6,2,0,31,0,2.998,0.91069285669172,90.81,15.15854580674775,0,0,0,0,0
163,iloperidone,15,163015,6,2,0,31,0,2.998,0.91069285669172,91.34,14.883257004032249,0,0,0,0,0
163,iloperidone,16,163016,6,2,0,31,0,-7.427,0.2522579422724689,99.66,19.63528242306535,0,0,0,0,0
163,iloperidone,17,163017,6,2,0,31,0,4.412,1.0,91.02,14.40521051798625,0,0,0,0,0
163,iloperidone,18,163018,6,2,0,31,0,-2.393,0.5702014779258511,98.3,18.19441760997805,0,0,0,0,0
163,iloperidone,19,163019,6,2,0,31,0,1.125,0.7923956293816712,94.49,17.77128164442195,0,0,0,0,0
163,iloperidone,29,163029,6,3,0,31,0,3.374,0.9344407250678962,97.24,30.1507488139515,1,0,0,1,3
163,iloperidone,31,163031,6,3,0,31,0,-2.2,0.5823912082359629,95.21,29.424922328597365,0,0,0,0,0
167,indinavir,2,167002,6,1,0,45,0,-1.421,0.3610296205167029,78.25,16.2457520895576,0,0,0,0,0
167,indinavir,5,167005,6,1,0,45,0,-2.772,0.233178764076843,90.92,23.7021397434103,0,0,0,0,0
167,indinavir,7,167007,6,2,0,45,0,2.986,0.7780827103245954,85.0,24.63204741313675,0,0,0,0,0
167,indinavir,13,167013,6,1,0,45,0,-3.045,0.20734361692060185,89.57,1.89250484678694,0,0,0,0,0
167,indinavir,15,167015,6,2,0,45,0,-0.161,0.48026876123781587,86.61,14.47905860944235,0,0,0,0,0
167,indinavir,16,167016,6,2,0,45,0,-2.692,0.24074950317024696,98.43,6.462282225320015,0,0,0,0,0
167,indinavir,18,167018,6,1,0,45,0,-2.941,0.21718557774202704,88.62,3.93541949128557,0,0,0,0,0
167,indinavir,21,167021,6,2,0,45,0,4.432,0.9149238194378725,90.12,5.739958631577855,0,0,0,0,0
167,indinavir,27,167027,6,1,0,45,0,2.897,0.7696602630831834,87.38,8.81706544622961,0,0,0,0,0
167,indinavir,28,167028,6,2,0,45,0,2.675,0.7486514620989874,89.62,9.82661867601023,0,0,0,0,0
167,indinavir,29,167029,6,2,0,45,0,2.674,0.7485568278603199,91.76,9.386044645131346,0,0,0,0,0
167,indinavir,31,167031,6,2,0,45,0,2.707,0.751679757736349,90.97,13.46557544820455,0,0,0,0,0
167,indinavir,35,167035,6,2,0,45,0,5.331,1.0,80.75,17.247162213063,1,0,0,1,3
167,indinavir,38,167038,6,3,0,45,0,1.911,0.6763509037569793,102.9,19.02699349942537,0,0,0,0,0
167,indinavir,39,167039,6,3,0,45,0,1.911,0.6763509037569793,102.95,16.678753753410735,0,0,0,0,0
167,indinavir,40,167040,6,3,0,45,0,1.911,0.6763509037569793,102.79,19.0422798043781,0,0,0,0,0
178,laam,2,178002,6,2,0,26,0,-2.851,0.23981853799360756,94.53,1.91774331704307,0,0,0,0,0
178,laam,3,178003,6,1,0,26,0,-0.329,0.49984534488091553,94.84,0.917324565522281,0,0,0,0,0
178,laam,6,178006,6,1,0,26,0,4.325,0.9796886276935766,88.11,1.45190823563087,0,0,0,0,0
178,laam,8,178008,6,2,0,26,0,-2.516,0.2743581812557995,96.63,10.296172515042116,0,0,0,0,0
178,laam,14,178014,6,3,0,26,0,-5.177,0.0,99.86,17.914081400892233,0,0,0,0,0
178,laam,20,178020,6,3,0,26,0,4.522,1.0,90.29,19.684048457094203,1,0,0,1,3
178,laam,21,178021,6,3,0,26,0,4.522,1.0,90.15,19.665025057111432,1,0,0,1,3
178,laam,25,178025,6,3,0,26,0,-4.739,0.04515929477265695,100.89,23.697425874245635,0,0,0,0,0
178,laam,26,178026,6,3,0,26,0,-4.042,0.11702237344056086,97.27,27.8866228810855,0,0,0,0,0
182,lilopristone,1,182001,6,3,0,33,0,2.278,1.0,90.21,28.100745085551136,1,0,0,1,3
182,lilopristone,3,182003,6,3,0,33,0,2.278,1.0,90.13,28.10005024243163,1,0,0,1,3
182,lilopristone,10,182010,6,1,0,33,0,-2.82,0.5040373577196224,71.4,4.4080178530025,0,0,0,0,0
182,lilopristone,12,182012,6,1,0,33,0,-2.924,0.4939196419885203,74.51,3.49049614522925,0,0,0,0,0
182,lilopristone,13,182013,6,1,0,33,0,-7.934,0.006518143788306186,90.31,0.732452361463899,0,0,0,0,0
182,lilopristone,15,182015,6,2,0,33,0,-7.992,0.0008755715536530259,95.45,4.993639526755009,0,0,0,0,0
182,lilopristone,18,182018,6,2,0,33,0,1.049,0.8804358400622627,83.89,21.31520702739615,0,0,0,0,0
182,lilopristone,19,182019,6,2,0,33,0,-8.001,0.0,98.16,17.4797455147541,0,0,0,0,0
182,lilopristone,20,182020,6,2,0,33,0,-1.667,0.6162078023154003,82.78,14.56373823873535,0,0,0,0,0
182,lilopristone,21,182021,6,2,0,33,0,-5.202,0.2723027531861075,88.57,27.441428497434,0,0,0,0,0
182,lilopristone,26,182026,6,2,0,33,0,-7.092,0.08843272691896097,95.47,21.3479671412374,0,0,0,0,0
182,lilopristone,27,182027,6,2,0,33,0,-7.925,0.007393715341959298,96.28,16.50517370178345,0,0,0,0,0
182,lilopristone,28,182028,6,3,0,33,0,-5.489,0.2443817491973927,99.66,10.767935863498428,0,0,0,0,0
182,lilopristone,32,182032,6,2,0,33,0,1.558,0.9299542757077536,77.55,31.247822305335397,0,0,0,0,0
187,loratadine,7,187007,6,2,0,27,0,1.048,0.9104788341429563,84.24,19.843028849715402,1,0,0,1,3
187,loratadine,8,187008,6,2,0,27,0,0.815,0.870055517002082,85.1,20.7163912246666,1,0,0,1,3
187,loratadine,17,187017,6,2,0,27,0,-1.264,0.5093684941013185,82.32,13.621271889293599,1,0,0,1,3
187,loratadine,18,187018,6,2,0,27,0,-0.573,0.6292505204718946,92.66,18.67009140262045,0,0,0,0,0
187,loratadine,20,187020,6,2,0,27,0,-0.573,0.6292505204718946,92.37,18.0142098714492,0,0,0,0,0
187,loratadine,21,187021,6,2,0,27,0,-1.264,0.5093684941013185,81.17,12.840772596501001,1,0,0,1,3
187,loratadine,24,187024,6,2,0,27,0,0.947,0.8929562803608605,95.84,28.46384523987635,0,0,0,0,0
187,loratadine,25,187025,6,3,0,27,0,-4.106,0.01630811936155453,102.67,31.97029777833653,0,0,0,0,0
189,lovastatin,1,189001,6,2,0,29,0,-6.886,0.014719566872514973,97.15,12.946676159302363,0,0,0,0,0
189,lovastatin,2,189002,6,1,0,29,0,4.761,1.0,70.82,22.1077689641866,1,0,0,1,3
189,lovastatin,4,189004,6,1,0,29,0,-4.796,0.19152355976651717,97.4,7.98882342815681,0,0,0,0,0
189,lovastatin,6,189006,6,1,0,29,0,-1.345,0.48346163607139836,81.17,5.37702766049723,0,0,0,0,0
189,lovastatin,9,189009,6,1,0,29,0,4.234,0.9554183233229,77.94,11.63354123605,0,0,0,0,0
189,lovastatin,10,189010,6,1,0,29,0,-7.06,0.0,94.92,3.04858465627161,0,0,0,0,0
189,lovastatin,11,189011,6,3,0,29,0,-4.973,0.17655020725826917,101.68,25.74595349528887,0,0,0,0,0
189,lovastatin,13,189013,6,3,0,29,0,-5.052,0.16986718551729973,100.63,20.487442120731668,0,0,0,0,0
189,lovastatin,14,189014,6,2,0,29,0,-2.924,0.3498857964639201,97.31,2.1249585306983167,0,0,0,0,0
189,lovastatin,15,189015,6,2,0,29,0,-2.692,0.36951188562727344,97.87,9.69421448554779,0,0,0,0,0
189,lovastatin,16,189016,6,1,0,29,0,-4.338,0.23026816682175785,91.0,7.90011454239617,0,0,0,0,0
189,lovastatin,17,189017,6,2,0,29,0,-6.172,0.07512054817697318,97.52,14.962592736509102,0,0,0,0,0
189,lovastatin,20,189020,6,1,0,29,0,-6.225,0.07063700194568988,91.22,24.3100905692627,0,0,0,0,0
189,lovastatin,22,189022,6,2,0,29,0,-5.731,0.11242703662972674,91.66,23.9516498375997,0,0,0,0,0
189,lovastatin,25,189025,6,1,0,29,0,-2.549,0.3816090009305473,85.89,9.63162457114685,0,0,0,0,0
189,lovastatin,27,189027,6,2,0,29,0,-3.102,0.3348278487437611,96.25,16.470907202609,0,0,0,0,0
189,lovastatin,28,189028,6,3,0,29,0,-5.063,0.16893663818627866,101.69,18.721426202275236,0,0,0,0,0
189,lovastatin,29,189029,6,3,0,29,0,-5.107,0.16521444886219436,100.34,21.986919042861032,0,0,0,0,0
200,midazolam,12,200012,6,3,0,23,0,1.042,0.7793476199506922,87.12,25.53614681456213,1,0,0,1,3
200,midazolam,15,200015,6,2,0,23,0,3.369,1.0,73.4,26.699685362332453,0,0,0,0,0
212,nifedipine,7,212007,6,1,0,25,0,5.089,1.0,75.88,7.71722202737047,1,0,0,1,3
212,nifedipine,13,212013,6,3,0,25,0,4.927,0.99119900038029,89.01,25.556536937674633,0,0,0,0,0
212,nifedipine,14,212014,6,3,0,25,0,4.927,0.99119900038029,88.48,25.553215402213734,0,0,0,0,0
212,nifedipine,21,212021,6,3,0,25,0,4.454,0.965502254577063,97.86,29.01345794780977,0,0,0,0,0
212,nifedipine,24,212024,6,3,0,25,0,4.454,0.965502254577063,97.86,29.036186880389398,0,0,0,0,0
219,onapristone,1,219001,6,3,0,33,0,2.278,1.0,90.11,27.500345405582504,1,0,0,1,3
219,onapristone,3,219003,6,3,0,33,0,2.278,1.0,90.11,27.4840476816298,1,0,0,1,3
219,onapristone,10,219010,6,1,0,33,0,-3.087,0.49548617641527176,72.03,5.41958455026879,0,0,0,0,0
219,onapristone,12,219012,6,1,0,33,0,-3.196,0.48523603535828475,66.56,6.35245209127823,0,0,0,0,0
219,onapristone,13,219013,6,1,0,33,0,-8.356,0.0,82.51,1.3299980806294,0,0,0,0,0
219,onapristone,15,219015,6,2,0,33,0,-8.231,0.0117547489185631,94.81,7.140218300668815,0,0,0,0,0
219,onapristone,18,219018,6,2,0,33,0,0.968,0.8768102313334587,83.34,24.0319255195442,0,0,0,0,0
219,onapristone,19,219019,6,2,0,33,0,-8.096,0.024449877750611228,98.37,13.05513515333686,0,0,0,0,0
219,onapristone,20,219020,6,2,0,33,0,-1.731,0.6230016926838442,81.89,13.29538586617705,0,0,0,0,0
219,onapristone,21,219021,6,2,0,33,0,-5.24,0.2930223810419409,88.04,26.94478586412875,0,0,0,0,0
219,onapristone,26,219026,6,2,0,33,0,-8.314,0.003949595636637184,94.76,18.04097353076635,0,0,0,0,0
219,onapristone,27,219027,6,2,0,33,0,-8.306,0.004701899567425306,95.55,17.982691701662553,0,0,0,0,0
219,onapristone,28,219028,6,3,0,33,0,-5.71,0.24882452510814368,100.35,12.60478651813031,0,0,0,0,0
219,onapristone,29,219029,6,2,0,33,0,-3.655,0.4420725973293211,96.37,6.63972885487584,0,0,0,0,0
219,onapristone,31,219031,6,2,0,33,0,-2.526,0.548241489561783,96.4,15.25904999262925,0,0,0,0,0
219,onapristone,32,219032,6,2,0,33,0,0.605,0.8426744404739515,94.44,23.316101783811753,0,0,0,0,0
235,pimozide,11,235011,6,1,0,34,0,-1.804,0.4233983286908078,93.5,7.3195180917391,0,0,0,0,0
235,pimozide,12,235012,6,2,0,34,0,-6.364,0.0,100.34,18.3718568102162,0,0,0,0,0
235,pimozide,13,235013,6,2,0,34,0,3.168,0.8850510677808728,91.01,13.4959958138415,0,0,0,0,0
235,pimozide,15,235015,6,2,0,34,0,3.168,0.8850510677808728,90.78,13.4394684488414,0,0,0,0,0
235,pimozide,16,235016,6,2,0,34,0,-6.364,0.0,100.55,18.42533403921965,0,0,0,0,0
235,pimozide,17,235017,6,2,0,34,0,4.214,0.9821727019498607,91.2,13.40427969025125,1,0,0,1,3
235,pimozide,18,235018,6,2,0,34,0,-3.27,0.2872794800371402,,10.5042515212871,0,0,0,0,0
235,pimozide,19,235019,6,2,0,34,0,-3.095,0.3035283194057567,96.24,12.032760299949349,0,0,0,0,0
235,pimozide,20,235020,6,1,0,34,0,-3.223,0.2916434540389972,,4.84686713633664,0,0,0,0,0
240,propafenone,2,240002,6,2,0,25,0,0.985,0.6265060240963856,85.65,18.4727559146027,0,0,0,0,0
240,propafenone,8,240008,6,2,0,25,0,-0.284,0.4958294717330862,88.52,14.089828347644051,0,0,0,0,0
240,propafenone,18,240018,6,2,0,25,0,1.763,0.7066213572237668,94.65,14.26814645727215,0,0,0,0,0
240,propafenone,19,240019,6,1,0,25,0,-1.795,0.34023272577489444,88.64,12.9965302685704,0,0,0,0,0
240,propafenone,20,240020,6,2,0,25,0,4.612,1.0,90.42,13.586391373900248,0,0,0,0,0
240,propafenone,23,240023,6,2,0,25,0,4.205,0.958088765317681,91.3,16.714043570036047,1,0,0,1,3
240,propafenone,24,240024,6,2,0,25,0,-3.389,0.1760889712696942,97.68,22.616247904499147,0,0,0,0,0
240,propafenone,25,240025,6,3,0,25,0,-5.099,0.0,100.64,28.6338806751494,0,0,0,0,0
245,quinidine,11,245011,6,1,0,24,0,-7.13,0.06079383687824485,84.79,7.15812553925203,0,0,0,0,0
245,quinidine,12,245012,6,1,0,24,0,3.091,0.9166806230112208,93.4,3.39376635288162,0,0,0,0,0
245,quinidine,14,245014,6,2,0,24,0,2.685,0.8826829676771061,95.77,14.497371770036395,0,0,0,0,0
245,quinidine,15,245015,6,1,0,24,0,4.086,1.0,79.44,14.2245879503465,1,0,0,1,3
245,quinidine,16,245016,6,1,0,24,0,-7.453,0.033746441132138635,100.2,20.7050662400098,0,0,0,0,0
245,quinidine,17,245017,6,2,0,24,0,-7.775,0.006782783453357856,96.9,11.985746270985405,0,0,0,0,0
245,quinidine,20,245020,6,2,0,24,0,-7.856,0.0,97.4,25.2851800554222,0,0,0,0,0
245,quinidine,21,245021,6,2,0,24,0,2.629,0.8779936359068832,97.33,23.31997598060625,0,0,0,0,0
245,quinidine,23,245023,6,3,0,24,0,3.374,0.9403784960643109,97.37,29.106230961184195,0,0,0,0,0
267,salmeterol,8,267008,6,2,0,30,0,1.777,0.6539356102338106,82.23,24.30867093077815,0,0,0,0,0
267,salmeterol,10,267010,6,1,0,30,0,-2.247,0.16134165748561635,78.93,15.6930149296094,0,0,0,0,0
267,salmeterol,11,267011,6,2,0,30,0,4.604,1.0,90.61,15.912301640058399,0,0,0,0,0
267,salmeterol,14,267014,6,2,0,30,0,4.152,0.9446688701187416,92.65,17.8833007185609,0,0,0,0,0
267,salmeterol,15,267015,6,2,0,30,0,-3.46,0.012853470437017992,97.75,17.66855478787205,0,0,0,0,0
267,salmeterol,16,267016,6,2,0,30,0,-3.25,0.03856041131105398,96.74,15.196140074569,0,0,0,0,0
267,salmeterol,17,267017,6,2,0,30,0,-3.018,0.06696046027665567,97.64,14.8094563356532,0,0,0,0,0
267,salmeterol,18,267018,6,2,0,30,0,-2.477,0.13318643652833884,97.75,19.871094823810502,0,0,0,0,0
267,salmeterol,19,267019,6,2,0,30,0,0.606,0.5105888113600195,92.92,19.3544928225418,0,0,0,0,0
267,salmeterol,21,267021,6,2,0,30,0,0.633,0.5138939894723956,93.93,19.26768885672675,0,0,0,0,0
267,salmeterol,22,267022,6,2,0,30,0,-2.307,0.1539968172358918,97.9,16.87829093058305,0,0,0,0,0
267,salmeterol,23,267023,6,2,0,30,0,-2.769,0.09744154731301258,97.5,14.733158480202999,0,0,0,0,0
267,salmeterol,24,267024,6,2,0,30,0,0.018,0.4386093769127188,85.36,20.3570107310017,1,0,0,1,3
268,saquinavir,2,268002,6,1,0,49,0,2.798,0.8972306076912981,85.57,7.1582573977792,0,0,0,0,0
268,saquinavir,3,268003,6,2,0,49,0,2.534,0.8799054994093715,91.45,7.924092224554635,0,0,0,0,0
268,saquinavir,4,268004,6,2,0,49,0,4.364,1.0,94.31,4.24973162487641,0,0,0,0,0
268,saquinavir,5,268005,6,2,0,49,0,-8.221,0.17410421315133223,97.85,10.654491739379575,0,0,0,0,0
268,saquinavir,7,268007,6,1,0,49,0,-8.141,0.17935424596403732,95.24,14.881040079264,0,0,0,0,0
268,saquinavir,8,268008,6,1,0,49,0,-3.191,0.5042000262501641,89.72,4.28471439549791,0,0,0,0,0
268,saquinavir,9,268009,6,1,0,49,0,-7.959,0.1912980706129414,95.29,16.2761651738435,0,0,0,0,0
268,saquinavir,12,268012,6,2,0,49,0,-8.023,0.18709804436277733,96.43,13.37727167577841,1,0,0,1,3
268,saquinavir,13,268013,6,1,0,49,0,-3.098,0.5103031893949338,89.8,3.80569492026533,0,0,0,0,0
268,saquinavir,15,268015,6,2,0,49,0,-8.127,0.18027300170626065,97.53,19.0669049583149,0,0,0,0,0
268,saquinavir,17,268017,6,2,0,49,0,-8.019,0.18736054600341256,97.84,24.53162743553905,0,0,0,0,0
268,saquinavir,18,268018,6,2,0,49,0,-0.648,0.6710854442840268,87.03,11.33051538448875,0,0,0,0,0
268,saquinavir,20,268020,6,2,0,49,0,-7.972,0.19044494028087677,97.38,25.25063571110895,0,0,0,0,0
268,saquinavir,21,268021,6,3,0,49,0,1.905,0.8386271164194776,102.96,20.023424932721,0,0,0,0,0
268,saquinavir,22,268022,6,3,0,49,0,1.905,0.8386271164194776,102.54,15.275707071881035,0,0,0,0,0
268,saquinavir,23,268023,6,3,0,49,0,1.905,0.8386271164194776,101.56,17.836133489001433,0,0,0,0,0
268,saquinavir,28,268028,6,1,0,49,0,-2.904,0.5230345189657436,86.62,5.25881970917838,0,0,0,0,0
268,saquinavir,33,268033,6,2,0,49,0,-2.865,0.5255939099619373,94.46,13.746172723879251,0,0,0,0,0
271,seratrodast,1,271001,6,1,0,26,0,0.075,0.4373447419265802,79.79,1.18936358276047,0,0,0,0,0
271,seratrodast,9,271009,6,2,0,26,0,-2.044,0.14490753519182994,97.25,9.499283404842325,0,0,0,0,0
271,seratrodast,17,271017,6,3,0,26,0,4.152,1.0,83.08,26.743524834685502,1,0,0,1,3
271,seratrodast,18,271018,6,3,0,26,0,4.15,0.9997239856472535,82.64,25.7071023875511,0,0,0,0,0
